CH1,CH2,CH3,CH4,time,Ts
147.0,-0.34,-0.0004,-4.800000000000001,8.920000000000001e-06,
149.0,-0.32,-0.0001,-3.6,8.94e-06,
147.0,-0.38,0.0,-4.0,8.96e-06,
146.0,-0.34,-0.00030000000000000003,-3.6,8.98e-06,
148.0,-0.4,-0.0001,-4.0,9e-06,
145.0,-0.36,-0.00030000000000000003,-4.4,9.02e-06,
144.0,-0.32,0.0,-2.8000000000000003,9.04e-06,
147.0,-0.28,-0.0002,-3.6,9.06e-06,
147.0,-0.36,-0.0002,-4.4,9.08e-06,
148.0,-0.36,0.0001,-3.2,9.100000000000001e-06,
148.0,-0.3,-0.0002,-4.4,9.12e-06,
146.0,-0.38,-0.0001,-4.0,9.14e-06,
145.0,-0.32,0.0002,-2.8000000000000003,9.16e-06,
147.0,-0.26,-0.0002,-4.800000000000001,9.18e-06,
144.0,-0.32,-0.0004,-3.6,9.2e-06,
147.0,-0.4,0.0001,-3.2,9.22e-06,
