time	V(m)*Id(M1)
Step Information: Id=2  (Step: 1/7)
3.255343165529707e-08	1.608873e+01
3.262179103029707e-08	1.617258e+01
3.269015040529706e-08	1.625644e+01
3.275850978029706e-08	1.634031e+01
3.282686915529706e-08	1.642418e+01
3.289522853029706e-08	1.650807e+01
3.296358790529706e-08	1.659196e+01
3.303194728029705e-08	1.667587e+01
3.310030665529705e-08	1.675978e+01
3.316866603029705e-08	1.684370e+01
3.323702540529705e-08	1.692764e+01
3.330538478029704e-08	1.701158e+01
3.337374415529704e-08	1.709554e+01
3.344210353029704e-08	1.717950e+01
3.351046290529704e-08	1.726348e+01
3.357882228029703e-08	1.734747e+01
3.364718165529703e-08	1.743147e+01
3.371554103029703e-08	1.751549e+01
3.378390040529703e-08	1.759952e+01
3.385225978029703e-08	1.768356e+01
3.392061915529702e-08	1.776762e+01
3.398897853029702e-08	1.785169e+01
3.405733790529702e-08	1.793578e+01
3.412569728029702e-08	1.801989e+01
3.419405665529701e-08	1.810402e+01
3.426241603029701e-08	1.818816e+01
3.433077540529701e-08	1.827233e+01
3.439913478029701e-08	1.835651e+01
3.446749415529700e-08	1.844073e+01
3.453585353029700e-08	1.852496e+01
3.460421290529700e-08	1.860923e+01
3.467257228029700e-08	1.869351e+01
3.474093165529700e-08	1.877784e+01
3.480929103029699e-08	1.886219e+01
3.487765040529699e-08	1.894657e+01
3.494600978029699e-08	1.903100e+01
3.501436915529699e-08	1.911546e+01
3.508272853029698e-08	1.919997e+01
3.515108790529698e-08	1.928452e+01
3.521944728029698e-08	1.936912e+01
3.528780665529698e-08	1.945378e+01
3.535616603029697e-08	1.953850e+01
3.542452540529697e-08	1.962327e+01
3.549288478029697e-08	1.970812e+01
3.556124415529697e-08	1.979304e+01
3.562960353029697e-08	1.987804e+01
3.569796290529696e-08	1.996313e+01
3.576632228029696e-08	2.004831e+01
3.583468165529696e-08	2.013360e+01
3.590304103029696e-08	2.021899e+01
3.597140040529695e-08	2.030451e+01
3.603975978029695e-08	2.039016e+01
3.610811915529695e-08	2.047596e+01
3.617647853029695e-08	2.056191e+01
3.624483790529694e-08	2.064804e+01
3.631319728029694e-08	2.073436e+01
3.638155665529694e-08	2.082088e+01
3.644991603029694e-08	2.090762e+01
3.651827540529694e-08	2.099461e+01
3.658663478029693e-08	2.108187e+01
3.665499415529693e-08	2.116942e+01
3.672335353029693e-08	2.125729e+01
3.679171290529693e-08	2.134552e+01
3.686007228029692e-08	2.143413e+01
3.692843165529692e-08	2.152317e+01
3.699679103029692e-08	2.161268e+01
3.706515040529692e-08	2.170270e+01
3.713350978029691e-08	2.179328e+01
3.720186915529691e-08	2.188449e+01
3.727022853029691e-08	2.197638e+01
3.733858790529691e-08	2.206902e+01
3.740694728029691e-08	2.216251e+01
3.747530665529690e-08	2.225691e+01
3.754366603029690e-08	2.235234e+01
3.761202540529690e-08	2.244889e+01
3.768038478029690e-08	2.254670e+01
3.774874415529689e-08	2.264591e+01
3.781710353029689e-08	2.274667e+01
3.788546290529689e-08	2.284917e+01
3.795382228029689e-08	2.295359e+01
3.802218165529688e-08	2.306019e+01
3.809054103029688e-08	2.316921e+01
3.815890040529688e-08	2.328096e+01
3.822725978029688e-08	2.339578e+01
3.829561915529688e-08	2.351408e+01
3.836397853029687e-08	2.363630e+01
3.843233790529687e-08	2.376297e+01
3.850069728029687e-08	2.389472e+01
3.856905665529687e-08	2.403223e+01
3.863741603029686e-08	2.417633e+01
3.870577540529686e-08	2.432795e+01
3.877413478029686e-08	2.448815e+01
3.884249415529686e-08	2.465815e+01
3.891085353029685e-08	2.483931e+01
3.897921290529685e-08	2.503312e+01
3.904757228029685e-08	2.524126e+01
3.911593165529685e-08	2.546556e+01
3.918429103029685e-08	2.570800e+01
3.925265040529684e-08	2.597070e+01
3.932100978029684e-08	2.625595e+01
3.938936915529684e-08	2.656616e+01
3.945772853029684e-08	2.690389e+01
3.952608790529683e-08	2.727180e+01
3.959444728029683e-08	2.767268e+01
3.966280665529683e-08	2.810941e+01
3.973116603029683e-08	2.858497e+01
3.979952540529682e-08	2.910238e+01
3.986788478029682e-08	2.966472e+01
3.993624415529682e-08	3.027510e+01
4.000460353029682e-08	3.093661e+01
4.007296290529682e-08	3.165234e+01
4.014132228029681e-08	3.242531e+01
4.020968165529681e-08	3.325849e+01
4.027804103029681e-08	3.415472e+01
4.034640040529681e-08	3.511673e+01
4.041475978029680e-08	3.614707e+01
4.048311915529680e-08	3.724814e+01
4.055147853029680e-08	3.842210e+01
4.061983790529680e-08	3.967091e+01
4.068819728029679e-08	4.099627e+01
4.075655665529679e-08	4.239964e+01
4.082491603029679e-08	4.388217e+01
4.089327540529679e-08	4.544475e+01
4.096163478029679e-08	4.708796e+01
4.102999415529678e-08	4.881212e+01
4.109835353029678e-08	5.061721e+01
4.116671290529678e-08	5.250295e+01
4.123507228029678e-08	5.446878e+01
4.130343165529677e-08	5.651385e+01
4.137179103029677e-08	5.863707e+01
4.144015040529677e-08	6.083712e+01
4.150850978029677e-08	6.311247e+01
4.157686915529676e-08	6.546137e+01
4.164522853029676e-08	6.788193e+01
4.171358790529676e-08	7.037212e+01
4.178194728029676e-08	7.292976e+01
4.185030665529676e-08	7.555265e+01
4.191866603029675e-08	7.823844e+01
4.198702540529675e-08	8.098482e+01
4.205538478029675e-08	8.378940e+01
4.212374415529675e-08	8.664983e+01
4.219210353029674e-08	8.956378e+01
4.226046290529674e-08	9.252893e+01
4.232882228029674e-08	9.554301e+01
4.239718165529674e-08	9.860382e+01
4.246554103029673e-08	1.017092e+02
4.253390040529673e-08	1.048570e+02
4.260225978029673e-08	1.080453e+02
4.267061915529673e-08	1.112719e+02
4.273897853029673e-08	1.145350e+02
4.280733790529672e-08	1.178325e+02
4.287569728029672e-08	1.211626e+02
4.294405665529672e-08	1.245232e+02
4.301241603029672e-08	1.279126e+02
4.308077540529671e-08	1.313286e+02
4.314913478029671e-08	1.347693e+02
4.321749415529671e-08	1.382326e+02
4.328585353029671e-08	1.417167e+02
4.335421290529670e-08	1.452192e+02
4.342257228029670e-08	1.487382e+02
4.349093165529670e-08	1.522714e+02
4.355929103029670e-08	1.558168e+02
4.362765040529670e-08	1.593721e+02
4.369600978029669e-08	1.629351e+02
4.376436915529669e-08	1.665038e+02
4.383272853029669e-08	1.700761e+02
4.390108790529669e-08	1.736497e+02
4.396944728029668e-08	1.772228e+02
4.403780665529668e-08	1.807933e+02
4.410616603029668e-08	1.843593e+02
4.417452540529668e-08	1.879189e+02
4.424288478029667e-08	1.914705e+02
4.431124415529667e-08	1.950122e+02
4.437960353029667e-08	1.985426e+02
4.444796290529667e-08	2.020599e+02
4.451632228029667e-08	2.055628e+02
4.458468165529666e-08	2.090498e+02
4.465304103029666e-08	2.125195e+02
4.472140040529666e-08	2.159707e+02
4.478975978029666e-08	2.194020e+02
4.485811915529665e-08	2.228124e+02
4.492647853029665e-08	2.262006e+02
4.499483790529665e-08	2.295655e+02
4.506319728029665e-08	2.329061e+02
4.513155665529664e-08	2.362212e+02
4.519991603029664e-08	2.395099e+02
4.526827540529664e-08	2.427712e+02
4.533663478029664e-08	2.460041e+02
4.540499415529664e-08	2.492077e+02
4.547335353029663e-08	2.523810e+02
4.554171290529663e-08	2.555230e+02
4.561007228029663e-08	2.586330e+02
4.567843165529663e-08	2.617099e+02
4.574679103029662e-08	2.647529e+02
4.581515040529662e-08	2.677611e+02
4.588350978029662e-08	2.707336e+02
4.595186915529662e-08	2.736695e+02
4.602022853029661e-08	2.765680e+02
4.608858790529661e-08	2.794282e+02
4.615694728029661e-08	2.822492e+02
4.622530665529661e-08	2.850301e+02
4.629366603029661e-08	2.877701e+02
4.636202540529660e-08	2.904683e+02
4.643038478029660e-08	2.931238e+02
4.649874415529660e-08	2.957357e+02
4.656710353029660e-08	2.983032e+02
4.663546290529659e-08	3.008253e+02
4.670382228029659e-08	3.033012e+02
4.677218165529659e-08	3.057300e+02
4.684054103029659e-08	3.081107e+02
4.690890040529658e-08	3.104425e+02
4.697725978029658e-08	3.127243e+02
4.704561915529658e-08	3.149554e+02
4.711397853029658e-08	3.171347e+02
4.718233790529658e-08	3.192613e+02
4.725069728029657e-08	3.213343e+02
4.731905665529657e-08	3.233526e+02
4.738741603029657e-08	3.253154e+02
4.745577540529657e-08	3.272215e+02
4.752413478029656e-08	3.290701e+02
4.759249415529656e-08	3.308601e+02
4.766085353029656e-08	3.325904e+02
4.772921290529656e-08	3.342601e+02
4.779757228029655e-08	3.358680e+02
4.786593165529655e-08	3.374131e+02
4.793429103029655e-08	3.388943e+02
4.800265040529655e-08	3.403105e+02
4.807100978029655e-08	3.416607e+02
4.813936915529654e-08	3.429435e+02
4.820772853029654e-08	3.441580e+02
4.827608790529654e-08	3.453029e+02
4.834444728029654e-08	3.463770e+02
4.841280665529653e-08	3.473791e+02
4.848116603029653e-08	3.483079e+02
4.854952540529653e-08	3.491623e+02
4.861788478029653e-08	3.499408e+02
4.868624415529652e-08	3.506423e+02
4.875460353029652e-08	3.512654e+02
4.882296290529652e-08	3.518087e+02
4.889132228029652e-08	3.522708e+02
4.895968165529652e-08	3.526504e+02
4.902804103029651e-08	3.529460e+02
4.909640040529651e-08	3.531560e+02
4.916475978029651e-08	3.532791e+02
4.923311915529651e-08	3.533137e+02
4.930147853029650e-08	3.532582e+02
4.936983790529650e-08	3.531111e+02
4.943819728029650e-08	3.528706e+02
4.950655665529650e-08	3.525352e+02
4.957491603029649e-08	3.521031e+02
4.964327540529649e-08	3.515726e+02
4.971163478029649e-08	3.509419e+02
4.977999415529649e-08	3.502092e+02
4.984835353029649e-08	3.493727e+02
4.991671290529648e-08	3.484304e+02
4.998507228029648e-08	3.473804e+02
5.005343165529648e-08	3.462207e+02
5.012179103029648e-08	3.449492e+02
5.019015040529647e-08	3.435639e+02
5.025850978029647e-08	3.420626e+02
5.032686915529647e-08	3.404433e+02
5.039522853029647e-08	3.387035e+02
5.046358790529646e-08	3.368412e+02
5.053194728029646e-08	3.348538e+02
5.060030665529646e-08	3.327391e+02
5.066866603029646e-08	3.304946e+02
5.073702540529646e-08	3.281177e+02
5.080538478029645e-08	3.256061e+02
5.087374415529645e-08	3.229571e+02
5.094210353029645e-08	3.201680e+02
5.101046290529645e-08	3.172361e+02
5.107882228029644e-08	3.141587e+02
5.114718165529644e-08	3.109331e+02
5.121554103029644e-08	3.075563e+02
5.128390040529644e-08	3.040255e+02
5.135225978029643e-08	3.003379e+02
5.142061915529643e-08	2.964904e+02
5.148897853029643e-08	2.924800e+02
5.155733790529643e-08	2.883040e+02
5.162569728029643e-08	2.839592e+02
5.169405665529642e-08	2.794427e+02
5.176241603029642e-08	2.747516e+02
5.183077540529642e-08	2.698830e+02
5.189913478029642e-08	2.648341e+02
5.196749415529641e-08	2.596023e+02
5.203585353029641e-08	2.541849e+02
5.210421290529641e-08	2.485797e+02
5.217257228029641e-08	2.427844e+02
5.224093165529640e-08	2.367972e+02
5.230929103029640e-08	2.306167e+02
5.237765040529640e-08	2.242417e+02
5.244600978029640e-08	2.176718e+02
5.251436915529640e-08	2.109073e+02
5.258272853029639e-08	2.039492e+02
5.265108790529639e-08	1.967994e+02
5.271944728029639e-08	1.894612e+02
5.278780665529639e-08	1.819393e+02
5.285616603029638e-08	1.742401e+02
5.292452540529638e-08	1.663722e+02
5.299288478029638e-08	1.583465e+02
5.306124415529638e-08	1.501769e+02
5.312960353029637e-08	1.418807e+02
5.319796290529637e-08	1.334791e+02
5.326632228029637e-08	1.249975e+02
5.333468165529637e-08	1.164663e+02
5.340304103029637e-08	1.079209e+02
5.347140040529636e-08	9.940165e+01
5.353975978029636e-08	9.095346e+01
5.360811915529636e-08	8.262439e+01
5.367647853029636e-08	7.446345e+01
5.374483790529635e-08	6.651701e+01
5.381319728029635e-08	5.882361e+01
5.388155665529635e-08	5.124859e+01
5.394991603029635e-08	4.408769e+01
5.401827540529634e-08	3.500938e+01
5.408663478029634e-08	2.449616e+00
5.415472974702524e-08	2.109802e+00
5.422308912202523e-08	2.469134e+00
5.429144849702523e-08	7.818034e-01
5.435980787202523e-08	2.118151e+00
5.442816724702523e-08	4.736679e-01
5.449652662202523e-08	1.776834e+00
5.456488599702522e-08	4.443793e-01
5.463324537202522e-08	1.525290e+00
5.470160474702522e-08	4.849830e-01
5.476996412202522e-08	1.343223e+00
5.483832349702521e-08	5.380605e-01
5.490668287202521e-08	1.211536e+00
5.497504224702521e-08	5.855447e-01
5.504340162202521e-08	1.114718e+00
5.511176099702520e-08	6.233194e-01
5.518012037202520e-08	1.041666e+00
5.524847974702520e-08	6.517086e-01
5.531683912202520e-08	9.848578e-01
5.538519849702520e-08	6.721920e-01
5.545355787202519e-08	9.393098e-01
5.552191724702519e-08	6.863281e-01
5.559027662202519e-08	9.017269e-01
5.565863599702519e-08	6.954522e-01
5.572699537202518e-08	8.699132e-01
5.579535474702518e-08	7.006342e-01
5.586371412202518e-08	8.423824e-01
5.593207349702518e-08	7.027109e-01
5.600043287202517e-08	8.181090e-01
5.606879224702517e-08	7.023349e-01
5.613715162202517e-08	7.963689e-01
5.620551099702517e-08	7.000163e-01
5.627387037202517e-08	7.766393e-01
5.634222974702516e-08	6.961567e-01
5.641058912202516e-08	7.585338e-01
5.647894849702516e-08	6.910750e-01
5.654730787202516e-08	7.417607e-01
5.661566724702515e-08	6.850261e-01
5.668402662202515e-08	7.260955e-01
5.675238599702515e-08	6.782151e-01
5.682074537202515e-08	7.113623e-01
5.688910474702514e-08	6.708078e-01
5.695746412202514e-08	6.974216e-01
5.702582349702514e-08	6.629392e-01
5.709418287202514e-08	6.841610e-01
5.716254224702514e-08	6.547190e-01
5.723090162202513e-08	6.714895e-01
5.729926099702513e-08	6.462366e-01
5.736762037202513e-08	6.593325e-01
5.743597974702513e-08	6.375655e-01
5.750433912202512e-08	6.476284e-01
5.757269849702512e-08	6.287655e-01
5.764105787202512e-08	6.363263e-01
5.770941724702512e-08	6.198855e-01
5.777777662202511e-08	6.253839e-01
5.784613599702511e-08	6.109657e-01
5.791449537202511e-08	6.147655e-01
5.798285474702511e-08	6.020385e-01
5.805121412202511e-08	6.044414e-01
5.811957349702510e-08	5.931306e-01
5.818793287202510e-08	5.943865e-01
5.825629224702510e-08	5.842634e-01
5.832465162202510e-08	5.845794e-01
5.839301099702509e-08	5.754543e-01
5.846137037202509e-08	5.750021e-01
5.852972974702509e-08	5.667174e-01
5.859808912202509e-08	5.656392e-01
5.866644849702508e-08	5.580638e-01
5.873480787202508e-08	5.564774e-01
5.880316724702508e-08	5.495023e-01
5.887152662202508e-08	5.475053e-01
5.893988599702508e-08	5.410399e-01
5.900824537202507e-08	5.387132e-01
5.907660474702507e-08	5.326819e-01
5.914496412202507e-08	5.300923e-01
5.921332349702507e-08	5.244323e-01
5.928168287202506e-08	5.216353e-01
5.935004224702506e-08	5.162941e-01
5.941840162202506e-08	5.133355e-01
5.948676099702506e-08	5.082695e-01
5.955512037202505e-08	5.051869e-01
5.962347974702506e-08	5.003597e-01
5.969183912202506e-08	4.971844e-01
5.976019849702507e-08	4.925657e-01
5.982855787202507e-08	4.893234e-01
5.989691724702508e-08	4.848875e-01
5.996527662202508e-08	4.815994e-01
6.003363599702508e-08	4.773251e-01
6.010199537202509e-08	4.740087e-01
6.017035474702509e-08	4.698781e-01
6.023871412202510e-08	4.665476e-01
6.030707349702510e-08	4.625459e-01
6.037543287202511e-08	4.592130e-01
6.044379224702511e-08	4.553274e-01
6.051215162202511e-08	4.520017e-01
6.058051099702512e-08	4.482216e-01
6.064887037202512e-08	4.449109e-01
6.071722974702513e-08	4.412274e-01
6.078558912202513e-08	4.379379e-01
6.085394849702514e-08	4.343433e-01
6.092230787202514e-08	4.310803e-01
6.099066724702514e-08	4.275681e-01
6.105902662202515e-08	4.243355e-01
6.112738599702515e-08	4.209002e-01
6.119574537202516e-08	4.177013e-01
6.126410474702516e-08	4.143383e-01
6.133246412202517e-08	4.111756e-01
6.140082349702517e-08	4.078807e-01
6.146918287202517e-08	4.047562e-01
6.153754224702518e-08	4.015259e-01
6.160590162202518e-08	3.984411e-01
6.167426099702519e-08	3.952723e-01
6.174262037202519e-08	3.922283e-01
6.181097974702520e-08	3.891185e-01
6.187933912202520e-08	3.861161e-01
6.194769849702521e-08	3.830628e-01
6.201605787202521e-08	3.801024e-01
6.208441724702521e-08	3.771036e-01
6.215277662202522e-08	3.741857e-01
6.222113599702522e-08	3.712395e-01
6.228949537202523e-08	3.683641e-01
6.235785474702523e-08	3.654688e-01
6.242621412202524e-08	3.626359e-01
6.249457349702524e-08	3.597901e-01
6.256293287202524e-08	3.569997e-01
6.263129224702525e-08	3.542019e-01
6.269965162202525e-08	3.514536e-01
6.276801099702526e-08	3.487027e-01
6.283637037202526e-08	3.459962e-01
6.290472974702527e-08	3.432910e-01
6.297308912202527e-08	3.406260e-01
6.304144849702527e-08	3.379654e-01
6.310980787202528e-08	3.353415e-01
6.317816724702528e-08	3.327245e-01
6.324652662202529e-08	3.301411e-01
6.331488599702529e-08	3.275668e-01
6.338324537202530e-08	3.250236e-01
6.345160474702530e-08	3.224910e-01
6.351996412202530e-08	3.199874e-01
6.358832349702531e-08	3.174957e-01
6.365668287202531e-08	3.150312e-01
6.372504224702532e-08	3.125796e-01
6.379340162202532e-08	3.101536e-01
6.386176099702533e-08	3.077414e-01
6.393012037202533e-08	3.053534e-01
6.399847974702533e-08	3.029798e-01
6.406683912202534e-08	3.006293e-01
6.413519849702534e-08	2.982936e-01
6.420355787202535e-08	2.959799e-01
6.427191724702535e-08	2.936814e-01
6.434027662202536e-08	2.914040e-01
6.440863599702536e-08	2.891421e-01
6.447699537202536e-08	2.869005e-01
6.454535474702537e-08	2.846745e-01
6.461371412202537e-08	2.824681e-01
6.468207349702538e-08	2.802774e-01
6.475043287202538e-08	2.781056e-01
6.481879224702539e-08	2.759495e-01
6.488715162202539e-08	2.738119e-01
6.495551099702539e-08	2.716899e-01
6.502387037202540e-08	2.695859e-01
6.509222974702540e-08	2.674974e-01
6.516058912202541e-08	2.654264e-01
6.522894849702541e-08	2.633708e-01
6.529730787202542e-08	2.613323e-01
6.536566724702542e-08	2.593092e-01
6.543402662202542e-08	2.573026e-01
6.550238599702543e-08	2.553113e-01
6.557074537202543e-08	2.533363e-01
6.563910474702544e-08	2.513763e-01
6.570746412202544e-08	2.494322e-01
6.577582349702545e-08	2.475030e-01
6.584418287202545e-08	2.455894e-01
6.591254224702546e-08	2.436905e-01
6.598090162202546e-08	2.418068e-01
6.604926099702546e-08	2.399377e-01
6.611762037202547e-08	2.380836e-01
6.618597974702547e-08	2.362438e-01
6.625433912202548e-08	2.344187e-01
6.632269849702548e-08	2.326077e-01
6.639105787202549e-08	2.308111e-01
6.645941724702549e-08	2.290285e-01
6.652777662202549e-08	2.272600e-01
6.659613599702550e-08	2.255052e-01
6.666449537202550e-08	2.237644e-01
6.673285474702551e-08	2.220371e-01
6.680121412202551e-08	2.203235e-01
6.686957349702552e-08	2.186231e-01
6.693793287202552e-08	2.169363e-01
6.700629224702552e-08	2.152625e-01
6.707465162202553e-08	2.136019e-01
6.714301099702553e-08	2.119543e-01
6.721137037202554e-08	2.103197e-01
6.727972974702554e-08	2.086977e-01
6.734808912202555e-08	2.070886e-01
6.741644849702555e-08	2.054920e-01
6.748480787202555e-08	2.039079e-01
6.755316724702556e-08	2.023361e-01
6.762152662202556e-08	2.007767e-01
6.768988599702557e-08	1.992294e-01
6.775824537202557e-08	1.976943e-01
6.782660474702558e-08	1.961711e-01
6.789496412202558e-08	1.946599e-01
6.796332349702558e-08	1.931605e-01
6.803168287202559e-08	1.916727e-01
6.810004224702559e-08	1.901966e-01
6.816840162202560e-08	1.887320e-01
6.823676099702560e-08	1.872788e-01
6.830512037202561e-08	1.858369e-01
6.837347974702561e-08	1.844063e-01
6.844183912202561e-08	1.829869e-01
6.851019849702562e-08	1.815785e-01
6.857855787202562e-08	1.801811e-01
6.864691724702563e-08	1.787946e-01
6.871527662202563e-08	1.774189e-01
6.878363599702564e-08	1.760539e-01
6.885199537202564e-08	1.746996e-01
6.892035474702564e-08	1.733557e-01
6.898871412202565e-08	1.720224e-01
6.905707349702565e-08	1.706994e-01
6.912543287202566e-08	1.693867e-01
6.919379224702566e-08	1.680843e-01
6.926215162202567e-08	1.667919e-01
6.933051099702567e-08	1.655096e-01
6.939887037202567e-08	1.642373e-01
6.946722974702568e-08	1.629749e-01
6.953558912202568e-08	1.617223e-01
6.960394849702569e-08	1.604794e-01
6.967230787202569e-08	1.592462e-01
6.974066724702570e-08	1.580226e-01
6.980902662202570e-08	1.568085e-01
6.987738599702570e-08	1.556037e-01
6.994574537202571e-08	1.544084e-01
7.000000000000000e-08	1.534663e-01
Step Information: Id=5  (Step: 3/7)
0.000000000000000e+00	-0.000000e+00
6.835937578564060e-16	1.283440e-01
1.367187515712812e-15	1.284320e-01
2.734375031425624e-15	1.286081e-01
5.468750062851248e-15	1.289603e-01
1.093750012570250e-14	1.296644e-01
2.187500025140499e-14	1.310721e-01
4.375000050280999e-14	1.338846e-01
8.750000100561997e-14	1.394965e-01
1.750000020112399e-13	1.506537e-01
3.500000040224799e-13	1.726034e-01
7.000000080449598e-13	2.144939e-01
1.400000016089920e-12	2.882888e-01
2.619833162811213e-12	3.855866e-01
4.277654039207888e-12	4.726587e-01
6.964771588428689e-12	5.670789e-01
1.105141540063376e-11	6.800875e-01
1.680077924036502e-11	8.293907e-01
2.282005820717639e-11	9.825214e-01
3.257412710302401e-11	1.227011e+00
4.956056106431814e-11	1.643818e+00
8.353342898690641e-11	2.437299e+00
1.514791648320829e-10	3.833206e+00
2.198385398320830e-10	4.952762e+00
2.881979148320830e-10	5.796476e+00
3.565572898320830e-10	6.417664e+00
4.249166648320830e-10	6.858395e+00
4.932760398320830e-10	7.170954e+00
5.616354148320829e-10	7.385262e+00
6.299947898320829e-10	7.535504e+00
6.983541648320829e-10	7.636480e+00
7.667135398320828e-10	7.707883e+00
8.350729148320828e-10	7.755226e+00
9.034322898320828e-10	7.789726e+00
9.717916648320828e-10	7.812375e+00
1.040151039832083e-09	7.829874e+00
1.108510414832083e-09	7.841319e+00
1.176869789832083e-09	7.851022e+00
1.245229164832083e-09	7.857435e+00
1.313588539832083e-09	7.863553e+00
1.381947914832083e-09	7.867730e+00
1.450307289832083e-09	7.872185e+00
1.518666664832083e-09	7.875384e+00
1.587026039832083e-09	7.879052e+00
1.655385414832082e-09	7.881840e+00
1.723744789832082e-09	7.885122e+00
1.792104164832082e-09	7.887745e+00
1.860463539832082e-09	7.890829e+00
1.928822914832083e-09	7.893398e+00
1.997182289832083e-09	7.896371e+00
2.065541664832083e-09	7.898931e+00
2.133901039832083e-09	7.901838e+00
2.202260414832083e-09	7.904405e+00
2.270619789832083e-09	7.907267e+00
2.338979164832084e-09	7.909849e+00
2.407338539832084e-09	7.912677e+00
2.475697914832084e-09	7.915274e+00
2.544057289832084e-09	7.918078e+00
2.612416664832084e-09	7.920688e+00
2.680776039832084e-09	7.923472e+00
2.749135414832085e-09	7.926094e+00
2.817494789832085e-09	7.928861e+00
2.885854164832085e-09	7.931493e+00
2.954213539832085e-09	7.934246e+00
3.022572914832085e-09	7.936887e+00
3.090932289832086e-09	7.939628e+00
3.159291664832086e-09	7.942276e+00
3.227651039832086e-09	7.945007e+00
3.296010414832086e-09	7.947660e+00
3.364369789832086e-09	7.950383e+00
3.432729164832086e-09	7.953041e+00
3.501088539832087e-09	7.955757e+00
3.569447914832087e-09	7.958419e+00
3.637807289832087e-09	7.961129e+00
3.706166664832087e-09	7.963794e+00
3.774526039832087e-09	7.966498e+00
3.842885414832087e-09	7.969166e+00
3.911244789832087e-09	7.971868e+00
3.979604164832087e-09	7.974537e+00
4.047963539832088e-09	7.977234e+00
4.116322914832088e-09	7.979906e+00
4.184682289832088e-09	7.982601e+00
4.253041664832088e-09	7.985274e+00
4.321401039832088e-09	7.987967e+00
4.389760414832088e-09	7.990642e+00
4.458119789832089e-09	7.993333e+00
4.526479164832089e-09	7.996009e+00
4.594838539832089e-09	7.998699e+00
4.663197914832089e-09	8.001377e+00
4.731557289832089e-09	8.004066e+00
4.799916664832089e-09	8.006745e+00
4.868276039832090e-09	8.009434e+00
4.936635414832090e-09	8.012114e+00
5.004994789832090e-09	8.014803e+00
5.073354164832090e-09	8.017485e+00
5.141713539832090e-09	8.020175e+00
5.210072914832090e-09	8.022858e+00
5.278432289832091e-09	8.025547e+00
5.346791664832091e-09	8.028233e+00
5.415151039832091e-09	8.030923e+00
5.483510414832091e-09	8.033611e+00
5.551869789832091e-09	8.036303e+00
5.620229164832091e-09	8.038991e+00
5.688588539832092e-09	8.041685e+00
5.756947914832092e-09	8.044377e+00
5.825307289832092e-09	8.047072e+00
5.893666664832092e-09	8.049765e+00
5.962026039832092e-09	8.052463e+00
6.030385414832093e-09	8.055159e+00
6.098744789832093e-09	8.057859e+00
6.167104164832093e-09	8.060558e+00
6.235463539832093e-09	8.063260e+00
6.303822914832093e-09	8.065962e+00
6.372182289832093e-09	8.068667e+00
6.440541664832094e-09	8.071373e+00
6.508901039832094e-09	8.074081e+00
6.577260414832094e-09	8.076790e+00
6.645619789832094e-09	8.079502e+00
6.713979164832094e-09	8.082215e+00
6.782338539832094e-09	8.084930e+00
6.850697914832095e-09	8.087647e+00
6.919057289832095e-09	8.090367e+00
6.987416664832095e-09	8.093087e+00
7.055776039832095e-09	8.095811e+00
7.124135414832095e-09	8.098537e+00
7.192494789832095e-09	8.101265e+00
7.260854164832096e-09	8.103996e+00
7.329213539832096e-09	8.106729e+00
7.397572914832096e-09	8.109465e+00
7.465932289832096e-09	8.112204e+00
7.534291664832095e-09	8.114944e+00
7.602651039832095e-09	8.117687e+00
7.671010414832094e-09	8.120435e+00
7.739369789832094e-09	8.123185e+00
7.807729164832093e-09	8.125937e+00
7.876088539832092e-09	8.128694e+00
7.944447914832092e-09	8.131452e+00
8.012807289832091e-09	8.134215e+00
8.081166664832090e-09	8.136981e+00
8.149526039832090e-09	8.139751e+00
8.217885414832089e-09	8.142523e+00
8.286244789832088e-09	8.145300e+00
8.354604164832088e-09	8.148080e+00
8.422963539832087e-09	8.150865e+00
8.491322914832086e-09	8.153653e+00
8.559682289832086e-09	8.156445e+00
8.628041664832085e-09	8.159241e+00
8.696401039832084e-09	8.162042e+00
8.764760414832084e-09	8.164847e+00
8.833119789832083e-09	8.167656e+00
8.901479164832082e-09	8.170469e+00
8.969838539832082e-09	8.173288e+00
9.038197914832081e-09	8.176111e+00
9.106557289832080e-09	8.178939e+00
9.174916664832080e-09	8.181771e+00
9.243276039832079e-09	8.184610e+00
9.311635414832078e-09	8.187453e+00
9.379994789832078e-09	8.190301e+00
9.448354164832077e-09	8.193154e+00
9.516713539832077e-09	8.196014e+00
9.585072914832076e-09	8.198878e+00
9.653432289832075e-09	8.201749e+00
9.721791664832075e-09	8.204625e+00
9.790151039832074e-09	8.207508e+00
9.858510414832073e-09	8.210395e+00
9.926869789832073e-09	8.213291e+00
9.995229164832072e-09	8.216191e+00
1.006358853983207e-08	8.219100e+00
1.013194791483207e-08	8.222013e+00
1.020030728983207e-08	8.224934e+00
1.026866666483207e-08	8.227861e+00
1.033702603983207e-08	8.230796e+00
1.040538541483207e-08	8.233738e+00
1.047374478983207e-08	8.236688e+00
1.054210416483207e-08	8.239644e+00
1.061046353983207e-08	8.242608e+00
1.067882291483207e-08	8.245581e+00
1.074718228983206e-08	8.248560e+00
1.081554166483206e-08	8.251548e+00
1.088390103983206e-08	8.254544e+00
1.095226041483206e-08	8.257549e+00
1.102061978983206e-08	8.260562e+00
1.108897916483206e-08	8.263584e+00
1.115733853983206e-08	8.266614e+00
