,t,v
807,1900492.0,321.0
808,1900528.0,324.0
809,1900565.0,320.0
810,1900601.0,320.0
811,1900637.0,324.0
812,1900674.0,321.0
813,1900710.0,321.0
814,1900746.0,321.0
815,1900783.0,320.0
816,1900819.0,321.0
817,1900855.0,321.0
818,1900892.0,322.0
819,1900928.0,325.0
820,1900965.0,321.0
821,1901002.0,322.0
822,1901039.0,322.0
823,1901076.0,322.0
824,1901112.0,322.0
825,1901152.0,320.0
826,1901188.0,325.0
827,1901225.0,322.0
828,1901261.0,321.0
829,1901297.0,324.0
830,1901334.0,321.0
831,1901370.0,321.0
832,1901407.0,321.0
833,1901443.0,323.0
834,1901480.0,321.0
835,1901516.0,321.0
836,1901552.0,321.0
837,1901589.0,321.0
838,1901625.0,321.0
839,1901662.0,321.0
840,1901698.0,325.0
841,1901734.0,321.0
842,1901771.0,321.0
843,1901807.0,323.0
844,1901843.0,321.0
845,1901880.0,321.0
846,1901916.0,323.0
847,1901952.0,322.0
848,1901989.0,321.0
849,1902025.0,321.0
850,1902062.0,321.0
851,1902098.0,325.0
852,1902135.0,322.0
853,1902175.0,321.0
854,1902211.0,322.0
855,1902248.0,325.0
856,1902284.0,322.0
857,1902320.0,320.0
858,1902357.0,319.0
859,1902393.0,320.0
860,1902429.0,322.0
861,1902466.0,321.0
862,1902502.0,321.0
863,1902538.0,325.0
864,1902575.0,321.0
865,1902611.0,322.0
866,1902647.0,325.0
867,1902684.0,321.0
868,1902720.0,320.0
869,1902756.0,320.0
870,1902792.0,320.0
871,1902829.0,320.0
872,1902865.0,320.0
873,1902901.0,321.0
874,1902938.0,325.0
875,1902974.0,320.0
876,1903014.0,321.0
877,1903051.0,320.0
878,1903087.0,322.0
879,1903123.0,321.0
880,1903163.0,322.0
881,1903200.0,322.0
882,1903236.0,321.0
883,1903272.0,321.0
884,1903309.0,323.0
885,1903345.0,322.0
886,1903381.0,321.0
887,1903417.0,325.0
888,1903454.0,321.0
889,1903490.0,321.0
890,1903527.0,321.0
891,1903563.0,320.0
892,1903600.0,321.0
893,1903636.0,322.0
894,1903672.0,321.0
895,1903708.0,324.0
896,1903745.0,320.0
897,1903781.0,322.0
898,1903818.0,324.0
899,1903854.0,321.0
900,1903890.0,322.0
901,1903927.0,322.0
