time,CH2,CH4
-5.205e-05,1.51,0.14200000000000002
-5.2039999999999996e-05,1.52,0.14400000000000002
-5.203e-05,1.5,0.14200000000000002
-5.202e-05,1.52,0.14400000000000002
-5.201e-05,1.53,0.138
-5.2e-05,1.53,0.148
-5.1989999999999995e-05,1.54,0.14200000000000002
-5.198e-05,1.52,0.138
-5.197e-05,1.52,0.136
-5.196e-05,1.49,0.14
-5.1949999999999996e-05,1.53,0.14200000000000002
-5.194e-05,1.53,0.14400000000000002
-5.193e-05,1.51,0.14400000000000002
-5.192e-05,1.53,0.14200000000000002
-5.1909999999999996e-05,1.52,0.138
-5.19e-05,1.5,0.14400000000000002
-5.189e-05,1.54,0.138
-5.188e-05,1.5,0.15
-5.1869999999999996e-05,1.53,0.14200000000000002
-5.1859999999999995e-05,1.51,0.14
-5.185e-05,1.53,0.138
-5.184e-05,1.55,0.15
-5.183e-05,1.54,0.14200000000000002
-5.1819999999999995e-05,1.52,0.14200000000000002
-5.181e-05,1.52,0.14
-5.18e-05,1.53,0.14200000000000002
-5.179e-05,1.53,0.14
-5.1779999999999996e-05,1.55,0.138
-5.177e-05,1.52,0.138
-5.176e-05,1.53,0.136
-5.175e-05,1.52,0.14
-5.1739999999999996e-05,1.52,0.15
-5.173e-05,1.52,0.146
-5.172e-05,1.54,0.14400000000000002
-5.171e-05,1.53,0.14400000000000002
-5.1699999999999996e-05,1.53,0.14400000000000002
-5.169e-05,1.53,0.138
-5.168e-05,1.51,0.14200000000000002
-5.167e-05,1.55,0.14200000000000002
-5.166e-05,1.52,0.14
-5.1649999999999995e-05,1.53,0.14
-5.164e-05,1.5,0.14
-5.163e-05,1.53,0.14
-5.162e-05,1.53,0.14200000000000002
-5.1609999999999995e-05,1.53,0.136
-5.16e-05,1.55,0.14200000000000002
-5.159e-05,1.55,0.138
-5.158e-05,1.53,0.148
-5.1569999999999996e-05,1.53,0.14
-5.156e-05,1.53,0.14400000000000002
-5.155e-05,1.53,0.138
-5.154e-05,1.53,0.14
-5.1529999999999996e-05,1.52,0.14200000000000002
-5.1519999999999995e-05,1.53,0.136
-5.151e-05,1.51,0.15
-5.15e-05,1.51,0.136
-5.1489999999999997e-05,1.54,0.14400000000000002
-5.148e-05,1.53,0.15
-5.147e-05,1.54,0.148
-5.146e-05,1.54,0.136
-5.145e-05,1.53,0.14
-5.1439999999999995e-05,1.53,0.146
-5.143e-05,1.55,0.14200000000000002
-5.142e-05,1.49,0.14400000000000002
-5.141e-05,1.53,0.14400000000000002
-5.1399999999999996e-05,1.52,0.14
-5.139e-05,1.54,0.14
-5.138e-05,1.52,0.146
-5.137e-05,1.53,0.14400000000000002
-5.1359999999999996e-05,1.51,0.14200000000000002
-5.135e-05,1.53,0.14200000000000002
-5.134e-05,1.51,0.138
-5.133e-05,1.5,0.138
-5.1319999999999997e-05,1.52,0.14200000000000002
-5.1309999999999995e-05,1.5,0.138
-5.13e-05,1.51,0.138
-5.129e-05,1.54,0.14200000000000002
-5.128e-05,1.54,0.14
-5.1269999999999995e-05,1.52,0.14
-5.126e-05,1.57,0.146
-5.125e-05,1.51,0.138
-5.124e-05,1.49,0.14
-5.1229999999999996e-05,1.56,0.148
-5.122e-05,1.55,0.14200000000000002
-5.121e-05,1.53,0.136
-5.12e-05,1.53,0.14200000000000002
-5.1189999999999996e-05,1.54,0.146
-5.1179999999999994e-05,1.54,0.146
-5.117e-05,1.52,0.138
-5.116e-05,1.55,0.148
-5.1149999999999996e-05,1.54,0.148
-5.114e-05,1.51,0.138
-5.113e-05,1.51,0.138
-5.112e-05,1.53,0.14
-5.111e-05,1.54,0.14400000000000002
-5.1099999999999995e-05,1.54,0.134
-5.109e-05,1.53,0.146
-5.108e-05,1.5,0.146
-5.107e-05,1.54,0.14400000000000002
-5.1059999999999996e-05,1.53,0.14200000000000002
-5.105e-05,1.54,0.136
-5.104e-05,1.53,0.14200000000000002
-5.103e-05,1.53,0.14
-5.1019999999999996e-05,1.53,0.14
-5.101e-05,1.51,0.14200000000000002
-5.1e-05,1.52,0.14200000000000002
-5.099e-05,1.51,0.146
-5.0979999999999996e-05,1.55,0.138
-5.0969999999999995e-05,1.53,0.146
-5.096e-05,1.52,0.138
-5.095e-05,1.52,0.14200000000000002
-5.094e-05,1.54,0.146
-5.0929999999999995e-05,1.55,0.14400000000000002
-5.092e-05,1.52,0.14400000000000002
-5.091e-05,1.51,0.138
-5.09e-05,1.53,0.138
-5.0889999999999996e-05,1.51,0.136
-5.088e-05,1.51,0.146
-5.087e-05,1.54,0.14400000000000002
-5.086e-05,1.52,0.136
-5.0849999999999996e-05,1.52,0.14
-5.0839999999999994e-05,1.53,0.14200000000000002
-5.083e-05,1.51,0.146
-5.082e-05,1.55,0.14200000000000002
-5.0809999999999996e-05,1.52,0.146
-5.08e-05,1.55,0.134
-5.079e-05,1.53,0.136
-5.078e-05,1.52,0.136
-5.077e-05,1.5,0.138
-5.0759999999999995e-05,1.52,0.14
-5.075e-05,1.5,0.14400000000000002
-5.074e-05,1.48,0.14400000000000002
-5.073e-05,1.52,0.148
-5.0719999999999996e-05,1.54,0.14200000000000002
-5.071e-05,1.54,0.14400000000000002
-5.07e-05,1.51,0.148
-5.069e-05,1.53,0.146
-5.0679999999999996e-05,1.53,0.14200000000000002
-5.067e-05,1.52,0.14400000000000002
-5.066e-05,1.51,0.146
-5.065e-05,1.52,0.148
-5.0639999999999996e-05,1.52,0.146
-5.0629999999999995e-05,1.54,0.14400000000000002
-5.062e-05,1.52,0.146
-5.061e-05,1.54,0.14200000000000002
-5.06e-05,1.53,0.14
-5.059e-05,1.52,0.14400000000000002
-5.058e-05,1.52,0.14
-5.057e-05,1.55,0.14200000000000002
-5.056e-05,1.52,0.14400000000000002
-5.0549999999999995e-05,1.52,0.138
-5.054e-05,1.54,0.132
-5.053e-05,1.51,0.148
-5.052e-05,1.5,0.148
-5.0509999999999996e-05,1.52,0.14200000000000002
-5.0499999999999994e-05,1.52,0.138
-5.049e-05,1.54,0.14400000000000002
-5.048e-05,1.53,0.14200000000000002
-5.0469999999999996e-05,1.52,0.14200000000000002
-5.046e-05,1.53,0.14
-5.045e-05,1.53,0.14
-5.044e-05,1.49,0.14400000000000002
-5.0429999999999997e-05,1.5,0.14
-5.0419999999999995e-05,1.52,0.138
-5.041e-05,1.56,0.138
-5.04e-05,1.53,0.14
-5.039e-05,1.55,0.148
-5.0379999999999995e-05,1.52,0.14200000000000002
-5.037e-05,1.53,0.136
-5.036e-05,1.52,0.136
-5.035e-05,1.54,0.14400000000000002
-5.0339999999999996e-05,1.53,0.136
-5.033e-05,1.52,0.136
-5.032e-05,1.54,0.138
-5.031e-05,1.52,0.146
-5.0299999999999996e-05,1.53,0.136
-5.0289999999999995e-05,1.5,0.14400000000000002
-5.028e-05,1.53,0.14
-5.027e-05,1.52,0.136
-5.0259999999999997e-05,1.52,0.14400000000000002
-5.025e-05,1.51,0.14
-5.024e-05,1.54,0.146
-5.023e-05,1.5,0.14
-5.022e-05,1.54,0.136
-5.0209999999999995e-05,1.56,0.134
-5.02e-05,1.51,0.14200000000000002
-5.019e-05,1.55,0.14400000000000002
-5.018e-05,1.5,0.134
-5.0169999999999996e-05,1.54,0.134
-5.016e-05,1.53,0.14400000000000002
-5.015e-05,1.53,0.136
-5.014e-05,1.53,0.136
-5.0129999999999996e-05,1.53,0.14400000000000002
-5.012e-05,1.55,0.136
-5.011e-05,1.54,0.136
-5.01e-05,1.54,0.14200000000000002
-5.0089999999999996e-05,1.53,0.14200000000000002
-5.0079999999999995e-05,1.53,0.14200000000000002
-5.007e-05,1.52,0.14
-5.006e-05,1.52,0.14400000000000002
-5.005e-05,1.53,0.14
-5.0039999999999995e-05,1.54,0.146
-5.003e-05,1.53,0.14
-5.002e-05,1.54,0.136
-5.001e-05,1.55,0.146
-4.9999999999999996e-05,1.53,0.14
-4.999e-05,1.52,0.136
-4.998e-05,1.49,0.138
-4.997e-05,1.52,0.146
-4.9959999999999996e-05,1.51,0.146
-4.9949999999999994e-05,1.53,0.14200000000000002
-4.994e-05,1.54,0.148
-4.993e-05,1.53,0.14200000000000002
-4.9919999999999996e-05,1.51,0.138
-4.991e-05,1.52,0.138
-4.99e-05,1.52,0.138
-4.989e-05,1.5,0.138
-4.988e-05,1.53,0.134
-4.9869999999999995e-05,1.53,0.14400000000000002
-4.986e-05,1.54,0.146
-4.985e-05,1.53,0.14200000000000002
-4.984e-05,1.54,0.136
-4.9829999999999996e-05,1.53,0.146
-4.982e-05,1.54,0.14200000000000002
-4.981e-05,1.53,0.138
-4.98e-05,1.49,0.14200000000000002
-4.9789999999999996e-05,1.53,0.14
-4.978e-05,1.51,0.14200000000000002
-4.977e-05,1.49,0.136
-4.976e-05,1.53,0.14200000000000002
-4.9749999999999996e-05,1.56,0.14
-4.9739999999999995e-05,1.54,0.14
-4.973e-05,1.53,0.134
-4.972e-05,1.51,0.14400000000000002
-4.971e-05,1.5,0.138
-4.9699999999999995e-05,1.49,0.132
-4.969e-05,1.52,0.136
